id_source,id_target,fake_news_shared_by_source,fake_news_shared_by_target,real_news_shared_by_source,real_news_shared_by_target
437,7904,1,0,0,2
789,7904,1,0,0,2
1112,7904,0,0,1,2
7904,2260,0,0,2,1
3933,7904,2,0,0,2
5147,7904,2,0,0,2
5337,7904,1,0,0,2
5680,7904,2,0,0,2
7904,8548,0,0,2,1
9853,7904,1,0,0,2
7904,11337,0,1,2,0
12672,7904,0,0,1,2
13111,7904,0,0,2,2
2972,7905,0,1,1,0
6183,7905,0,1,1,0
11843,7905,2,1,0,0
2972,7916,0,0,1,1
8135,7916,0,0,1,1
13962,7916,0,0,1,1
3357,7941,1,2,0,0
7941,11296,2,1,0,2
7941,12178,2,0,0,1
7941,12537,2,0,0,1
7950,121,0,1,1,0
1008,7950,0,0,1,1
2429,7950,0,0,2,1
7950,2613,0,0,1,1
7950,3887,0,3,1,0
3933,7950,2,0,0,1
7950,4378,0,0,1,1
4520,7950,0,0,1,1
7337,7950,0,0,1,1
7950,8006,0,1,1,0
10952,7950,1,0,0,1
7950,14315,0,1,1,0
3333,7954,4,0,0,1
3671,7954,1,0,0,1
5040,7954,0,0,1,1
6602,7954,0,0,3,1
7317,7954,1,0,0,1
52,7962,0,0,1,1
7962,250,0,1,1,0
254,7962,1,0,1,1
345,7962,1,0,0,1
7962,606,0,1,1,0
648,7962,0,0,1,1
996,7962,2,0,0,1
1307,7962,2,0,0,1
1580,7962,0,0,1,1
2004,7962,0,0,1,1
7962,2499,0,0,1,1
7962,2593,0,1,1,0
7962,2596,0,0,1,6
7962,2809,0,0,1,1
3203,7962,0,0,1,1
7962,3393,0,0,1,1
7962,4010,0,0,1,3
4186,7962,0,0,2,1
4251,7962,1,0,0,1
4520,7962,0,0,1,1
7962,5049,0,0,1,3
7962,5401,0,0,1,1
7962,6373,0,0,1,2
6570,7962,1,0,0,1
6648,7962,1,0,0,1
6874,7962,0,0,1,1
7048,7962,0,0,1,1
7962,7254,0,1,1,0
7962,7317,0,1,1,0
7733,7962,0,0,1,1
8168,7962,2,0,0,1
7962,8265,0,0,1,1
8338,7962,0,0,4,1
7962,8593,0,0,1,1
9171,7962,1,0,0,1
7962,9895,0,0,1,1
9949,7962,0,0,1,1
10118,7962,0,0,1,1
7962,10774,0,0,1,1
7962,12030,0,0,1,1
7962,12283,0,0,1,4
7962,12322,0,1,1,0
12428,7962,1,0,1,1
12516,7962,1,0,0,1
7962,12593,0,0,1,1
12625,7962,1,0,0,1
12739,7962,4,0,1,1
7962,13336,0,0,1,1
7962,13534,0,1,1,0
13585,7962,2,0,0,1
13621,7962,2,0,0,1
7962,13761,0,1,1,0
7962,13919,0,1,1,0
14068,7962,0,0,2,1
14369,7962,4,0,0,1
14414,7962,2,0,0,1
14543,7962,0,0,1,1
7962,14938,0,2,1,0
7962,15015,0,0,1,1
51,7963,4,0,4,1
7963,357,0,6,1,0
584,7963,1,0,0,1
1024,7963,1,0,0,1
7963,1902,0,0,1,1
7963,2875,0,1,1,0
7963,3356,0,2,1,0
3665,7963,2,0,0,1
7963,3733,0,2,1,0
4251,7963,1,0,0,1
7963,4550,0,4,1,2
7963,5274,0,0,1,1
6179,7963,0,0,1,1
6602,7963,0,0,3,1
6776,7963,0,0,1,1
6876,7963,0,0,2,1
7963,6920,0,0,1,2
7963,7313,0,1,1,0
7337,7963,0,0,1,1
7963,7482,0,2,1,0
7733,7963,0,0,1,1
9905,7963,1,0,0,1
10278,7963,1,0,0,1
10437,7963,1,0,0,1
7963,11217,0,1,1,0
7963,11234,0,0,1,13
11459,7963,1,0,0,1
7963,12570,0,0,1,1
7963,12695,0,1,1,0
12701,7963,1,0,0,1
12874,7963,1,0,0,1
13013,7963,0,0,1,1
7963,13025,0,0,1,1
7963,13827,0,1,1,0
7963,14464,0,1,1,0
14945,7963,0,0,1,1
31,7964,0,2,1,0
437,7964,1,2,0,0
740,7964,1,2,0,0
789,7964,1,2,0,0
1068,7964,1,2,0,0
1973,7964,1,2,0,0
7964,3887,2,3,0,0
7964,5822,2,0,0,1
7964,6280,2,0,0,1
7549,7964,1,2,0,0
7964,10181,2,0,0,1
7964,11337,2,1,0,0
13111,7964,0,2,2,0
13986,7964,0,2,1,0
2934,7966,1,0,0,1
5680,7966,2,0,0,1
11843,7966,2,0,0,1
52,7970,0,0,1,1
7970,1163,0,8,1,0
7970,2527,0,0,1,1
7970,2934,0,1,1,0
2972,7970,0,0,1,1
7970,4964,0,2,1,0
7970,5423,0,0,1,1
7970,6719,0,1,1,0
7970,8135,0,0,1,1
7970,8329,0,1,1,0
7970,13690,0,1,1,0
7970,14990,0,0,1,1
2972,7973,0,0,1,1
11843,7973,2,0,0,1
31,7991,0,2,1,0
437,7991,1,2,0,0
740,7991,1,2,0,0
789,7991,1,2,0,0
1973,7991,1,2,0,0
7991,3200,2,0,0,8
3306,7991,5,2,0,0
3592,7991,0,2,1,0
3933,7991,2,2,0,0
4520,7991,0,2,1,0
7991,4550,2,4,0,2
5014,7991,0,2,1,0
5147,7991,2,2,0,0
7991,5714,2,0,0,6
7991,5773,2,0,0,1
7991,6177,2,1,0,0
7845,7991,0,2,1,0
7970,7991,0,2,1,0
9877,7991,0,2,1,0
7991,9905,2,1,0,0
11006,7991,0,2,1,0
12956,7991,0,2,13,0
13757,7991,1,2,0,0
13812,7991,3,2,0,0
13986,7991,0,2,1,0
2226,7997,1,1,0,0
584,8004,1,0,0,1
762,8004,2,0,0,1
1168,8004,0,0,1,1
1568,8004,0,0,1,1
2196,8004,1,0,0,1
3356,8004,2,0,0,1
3802,8004,0,0,1,1
3933,8004,2,0,0,1
4867,8004,0,0,1,1
5531,8004,0,0,1,1
6955,8004,0,0,2,1
7188,8004,1,0,0,1
7398,8004,1,0,0,1
8004,7482,0,2,1,0
8004,8121,0,0,1,1
8265,8004,0,0,1,1
8004,10850,0,0,1,1
11457,8004,5,0,0,1
11459,8004,1,0,0,1
12428,8004,1,0,1,1
13335,8004,1,0,0,1
13539,8004,1,0,0,1
13585,8004,2,0,0,1
8004,14118,0,2,1,0
14543,8004,0,0,1,1
3592,8006,0,1,1,0
4520,8006,0,1,1,0
10776,8006,1,1,0,0
12152,8006,1,1,0,0
14315,8006,1,1,0,0
1380,8010,1,0,1,1
1566,8010,0,0,1,1
5680,8010,2,0,0,1
5999,8010,1,0,0,1
6183,8010,0,0,1,1
6719,8010,1,0,0,1
7477,8010,1,0,0,1
7731,8010,1,0,0,1
8135,8010,0,0,1,1
8548,8010,0,0,1,1
8694,8010,0,0,3,1
8715,8010,1,0,0,1
8844,8010,1,0,0,1
8010,11664,0,1,1,0
11750,8010,0,0,1,1
11843,8010,2,0,0,1
12672,8010,0,0,1,1
13635,8010,4,0,0,1
1380,8011,1,1,1,0
1566,8011,0,1,1,0
4548,8011,1,1,0,0
4702,8011,1,1,0,0
5680,8011,2,1,0,0
6183,8011,0,1,1,0
8135,8011,0,1,1,0
8548,8011,0,1,1,0
10776,8011,1,1,0,0
11750,8011,0,1,1,0
9596,8029,1,0,0,1
8053,437,1,1,1,0
8053,449,1,0,1,1
8053,584,1,1,1,0
8053,740,1,1,1,0
8053,789,1,1,1,0
8053,1008,1,0,1,1
8053,1068,1,1,1,0
1112,8053,0,1,1,1
8053,1973,1,1,1,0
8053,2738,1,1,1,0
8053,3728,1,0,1,1
8053,3933,1,2,1,0
8053,4520,1,0,1,1
8053,4646,1,1,1,2
8053,4823,1,1,1,0
8053,5147,1,2,1,0
8053,5337,1,1,1,0
8053,5714,1,0,1,6
8053,7337,1,0,1,1
8053,9903,1,0,1,1
8053,10364,1,3,1,0
8053,10690,1,3,1,0
8053,10922,1,1,1,2
8053,11337,1,1,1,0
8053,11459,1,1,1,0
8053,12701,1,1,1,0
8053,12956,1,0,1,13
8053,13111,1,0,1,2
8053,13986,1,0,1,1
834,8054,0,1,1,0
8054,973,1,2,0,0
1566,8054,0,1,1,0
8054,1594,1,0,0,1
8054,2069,1,1,0,0
8054,2350,1,0,0,1
8054,2603,1,0,0,2
8054,4229,1,0,0,1
8054,4534,1,1,0,0
8054,4548,1,1,0,0
8054,5314,1,0,0,1
8054,6527,1,1,0,0
7480,8054,0,1,1,0
7731,8054,1,1,0,0
8054,8530,1,1,0,2
8694,8054,0,1,3,0
8054,9682,1,0,0,1
8054,10303,1,1,0,0
10776,8054,1,1,0,0
8054,11040,1,1,0,0
11750,8054,0,1,1,0
8054,12075,1,1,0,0
8054,12389,1,0,0,1
12672,8054,0,1,1,0
8054,12984,1,0,0,1
8054,13635,1,4,0,0
8054,14158,1,1,0,0
8054,15217,1,3,0,0
12672,8056,0,1,1,0
3887,8059,3,0,0,1
10952,8059,1,0,0,1
5292,8068,0,0,1,1
656,8069,4,0,0,1
834,8069,0,0,1,1
973,8069,2,0,0,1
1380,8069,1,0,1,1
1566,8069,0,0,1,1
1662,8069,1,0,0,1
2065,8069,1,0,2,1
2578,8069,0,0,1,1
2734,8069,0,0,1,1
2972,8069,0,0,1,1
4548,8069,1,0,0,1
5680,8069,2,0,0,1
7480,8069,0,0,1,1
8426,8069,0,0,1,1
8632,8069,2,0,0,1
10776,8069,1,0,0,1
11571,8069,0,0,2,1
8069,13328,0,2,1,0
1566,8072,0,0,1,1
1594,8072,0,0,1,1
4237,8072,1,0,0,1
7480,8072,0,0,1,1
10776,8072,1,0,0,1
14158,8072,1,0,0,1
36,8074,2,1,0,0
895,8100,0,1,1,0
1380,8100,1,1,1,0
1566,8100,0,1,1,0
8426,8100,0,1,1,0
8844,8100,1,1,0,0
12672,8100,0,1,1,0
2972,8103,0,0,1,1
6183,8103,0,0,1,1
8135,8103,0,0,1,1
11843,8103,2,0,0,1
1445,8105,2,1,3,0
1566,8105,0,1,1,0
8105,2533,1,13,0,1
8105,2738,1,1,0,0
8105,5236,1,1,0,0
8105,5714,1,0,0,6
8105,6177,1,1,0,0
6955,8105,0,1,2,0
7242,8105,0,1,1,0
8265,8105,0,1,1,0
8769,8105,1,1,0,0
10475,8105,1,1,0,0
10500,8105,0,1,1,0
8105,13827,1,1,0,0
13986,8105,0,1,1,0
15070,8111,0,0,1,1
743,8112,0,1,1,0
976,8112,1,1,0,0
1662,8112,1,1,0,0
4102,8112,1,1,0,0
4793,8112,1,1,0,0
5463,8112,4,1,0,0
5491,8112,1,1,0,0
6039,8112,0,1,1,0
7075,8112,2,1,0,0
8135,8112,0,1,1,0
8392,8112,1,1,0,0
9341,8112,0,1,1,0
11817,8112,0,1,1,0
10,8113,3,1,0,0
621,8113,1,1,0,0
8113,625,1,0,0,1
8113,2360,1,1,0,0
8113,3110,1,1,0,0
3408,8113,0,1,1,0
8113,4831,1,1,0,0
8113,4867,1,0,0,1
6955,8113,0,1,2,0
8113,8265,1,0,0,1
8113,10549,1,2,0,0
8113,11027,1,0,0,1
8113,11729,1,0,0,1
8113,14674,1,1,0,0
240,8119,0,0,1,1
8119,306,0,1,1,0
8119,656,0,4,1,0
2069,8119,1,0,0,1
2350,8119,0,0,1,1
2533,8119,13,0,1,1
8119,3532,0,1,1,0
8119,3571,0,2,1,1
3603,8119,0,0,1,1
8119,3750,0,6,1,0
8119,4131,0,1,1,0
5223,8119,0,0,1,1
8119,6354,0,3,1,4
8119,7477,0,1,1,0
8119,9601,0,1,1,0
8119,9740,0,2,1,0
8119,10996,0,0,1,1
11305,8119,1,0,0,1
11818,8119,1,0,0,1
8119,11862,0,1,1,2
12075,8119,1,0,0,1
8119,12895,0,1,1,0
13823,8119,0,0,1,1
13986,8119,0,0,1,1
8119,14628,0,0,1,2
730,8121,0,0,1,1
8121,1257,0,1,1,0
1307,8121,2,0,0,1
1830,8121,0,0,1,1
2429,8121,0,0,2,1
3893,8121,1,0,0,1
3933,8121,2,0,0,1
4520,8121,0,0,1,1
8121,4539,0,0,1,1
4634,8121,2,0,0,1
4646,8121,1,0,2,1
4821,8121,1,0,0,1
5015,8121,1,0,0,1
5337,8121,1,0,0,1
5531,8121,0,0,1,1
5714,8121,0,0,6,1
8121,6177,0,1,1,0
6869,8121,0,0,3,1
6955,8121,0,0,2,1
7048,8121,0,0,1,1
7242,8121,0,0,1,1
7337,8121,0,0,1,1
7859,8121,1,0,0,1
8004,8121,0,0,1,1
8293,8121,2,0,0,1
8347,8121,0,0,1,1
8728,8121,0,0,1,1
8121,9892,0,0,1,1
10181,8121,0,0,1,1
10874,8121,0,0,3,1
11459,8121,1,0,0,1
11642,8121,0,0,1,1
11859,8121,0,0,1,1
11973,8121,0,0,1,1
13059,8121,1,0,0,1
14937,8121,2,0,0,1
15073,8121,1,0,0,1
4102,8123,1,0,0,7
8133,240,0,0,1,1
8133,789,0,1,1,0
8133,830,0,2,1,0
8133,1008,0,0,1,1
8133,2986,0,0,1,1
8133,3592,0,0,1,1
8133,3887,0,3,1,0
8133,3933,0,2,1,0
8133,4378,0,0,1,1
8133,4520,0,0,1,1
8133,4596,0,0,1,1
8133,5147,0,2,1,0
8133,5337,0,1,1,0
8133,5452,0,0,1,3
8133,5714,0,0,1,6
8133,6177,0,1,1,0
8133,6803,0,1,1,0
7242,8133,0,0,1,1
8133,7337,0,0,1,1
8133,7753,0,1,1,0
8133,9853,0,1,1,0
8133,10364,0,3,1,0
8133,10782,0,1,1,0
8133,10922,0,1,1,2
8133,11006,0,0,1,1
8133,11156,0,0,1,2
8133,11337,0,1,1,0
8133,11859,0,0,1,1
8133,13422,0,0,1,1
8133,13812,0,3,1,0
8133,13986,0,0,1,1
8133,14551,0,0,1,2
789,8134,1,0,0,16
1973,8134,1,0,0,16
4378,8134,0,0,1,16
7549,8134,1,0,0,16
10952,8134,1,0,0,16
13986,8134,0,0,1,16
8135,2934,0,1,1,0
789,8147,1,1,0,0
8147,835,1,1,0,0
8147,1257,1,1,0,0
1566,8147,0,1,1,0
8147,1705,1,4,0,1
8147,3329,1,2,0,0
4637,8147,1,1,0,0
8147,5719,1,1,0,0
6719,8147,1,1,0,0
7970,8147,0,1,1,0
8147,8003,1,1,0,0
8147,8548,1,0,0,1
11571,8147,0,1,2,0
4472,8148,10,0,0,1
8168,51,2,4,0,4
8168,822,2,1,0,0
8168,1008,2,0,0,1
1112,8168,0,2,1,0
8168,2196,2,1,0,0
8168,2499,2,0,0,1
8168,2582,2,2,0,0
8168,2734,2,0,0,1
8168,2920,2,1,0,0
3203,8168,0,2,1,0
8168,3592,2,0,0,1
8168,4646,2,1,0,2
8168,5401,2,0,0,1
8168,5452,2,0,0,3
8168,5849,2,0,0,1
8168,7433,2,0,0,1
8168,7480,2,0,0,1
8168,7970,2,0,0,1
8168,8265,2,0,0,1
8168,9905,2,1,0,0
8168,10270,2,0,0,1
8168,12701,2,1,0,0
8168,12874,2,1,0,0
8168,12912,2,0,0,2
8168,13111,2,0,0,2
8168,13621,2,2,0,0
8168,13807,2,0,0,1
8168,14061,2,0,0,3
31,8174,0,0,1,1
789,8174,1,0,0,1
8174,3792,0,0,1,1
7242,8174,0,0,1,1
7549,8174,1,0,0,1
8135,8183,0,2,1,0
11750,8183,0,2,1,0
12672,8183,0,2,1,0
133,8198,1,0,4,1
8198,533,0,1,1,0
8198,7367,0,0,1,1
8198,13553,0,1,1,0
8198,14507,0,0,1,1
449,8201,0,0,1,1
8201,458,0,0,1,1
8201,584,0,1,1,0
8201,830,0,2,1,0
8201,1008,0,0,1,1
8201,1068,0,1,1,0
8201,2562,0,0,1,2
8201,3110,0,1,1,0
8201,3592,0,0,1,1
8201,4596,0,0,1,1
8201,4766,0,1,1,0
5223,8201,0,0,1,1
8201,5452,0,0,1,3
8201,6962,0,2,1,0
7242,8201,0,0,1,1
8201,7337,0,0,1,1
7859,8201,1,0,0,1
8201,7970,0,0,1,1
8201,8769,0,1,1,0
8201,9747,0,1,1,0
8201,9895,0,0,1,1
8201,10686,0,0,1,2
8201,10850,0,0,1,1
8201,10952,0,1,1,0
8201,12874,0,1,1,0
8201,13111,0,0,1,2
8201,13263,0,0,1,1
8201,13989,0,1,1,0
8201,14551,0,0,1,2
8201,14562,0,0,1,1
8201,14938,0,2,1,0
659,8206,0,0,1,1
822,8206,1,0,0,1
1112,8206,0,0,1,1
2371,8206,0,0,1,1
3592,8206,0,0,1,1
5714,8206,0,0,6,1
7048,8206,0,0,1,1
13335,8206,1,0,0,1
13648,8206,0,0,1,1
13823,8206,0,0,1,1
14061,8206,0,0,3,1
584,8211,1,1,0,0
6962,8211,2,1,0,0
7337,8211,0,1,1,0
8265,8211,0,1,1,0
9358,8211,2,1,0,0
11328,8211,1,1,0,0
13827,8211,1,1,0,0
8218,940,1,0,0,4
4548,8218,1,1,0,0
6451,8218,0,1,1,0
8218,7037,1,0,0,1
7480,8218,0,1,1,0
8218,7739,1,0,0,1
8694,8218,0,1,3,0
10776,8218,1,1,0,0
11750,8218,0,1,1,0
2972,8223,0,0,1,1
5439,8223,1,0,0,1
6183,8223,0,0,1,1
11843,8223,2,0,0,1
789,8240,1,0,0,2
2533,8240,13,0,1,2
7242,8240,0,0,1,2
2972,8253,0,5,1,2
31,8265,0,0,1,1
52,8265,0,0,1,1
254,8265,1,0,1,1
8265,458,0,0,1,1
584,8265,1,0,0,1
686,8265,0,0,1,1
697,8265,1,0,0,1
8265,1544,0,0,1,5
8265,1573,0,1,1,0
1580,8265,0,0,1,1
2278,8265,1,0,0,1
8265,2533,0,13,1,1
8265,2596,0,0,1,6
2908,8265,1,0,0,1
3212,8265,1,0,0,1
3333,8265,4,0,0,1
8265,3519,0,10,1,2
8265,3893,0,1,1,0
3933,8265,2,0,0,1
8265,3937,0,0,1,1
3986,8265,1,0,0,1
4228,8265,0,0,1,1
8265,4550,0,4,1,2
5015,8265,1,0,0,1
8265,5049,0,0,1,3
5147,8265,2,0,0,1
5223,8265,0,0,1,1
8265,5254,0,0,1,1
5337,8265,1,0,0,1
8265,5401,0,0,1,1
8265,5531,0,0,1,1
5939,8265,1,0,0,1
8265,6373,0,0,1,2
8265,6803,0,1,1,0
6815,8265,0,0,6,1
8265,6888,0,1,1,0
6965,8265,0,0,1,1
6984,8265,0,0,1,1
7021,8265,0,0,1,1
7252,8265,1,0,0,1
7962,8265,0,0,1,1
8265,8004,0,0,1,1
8265,8105,0,1,1,0
8113,8265,1,0,0,1
8168,8265,2,0,0,1
8265,8465,0,2,1,0
8728,8265,0,0,1,1
8265,8769,0,1,1,0
9225,8265,0,0,2,1
9903,8265,0,0,1,1
8265,9968,0,0,1,1
8265,10181,0,0,1,1
10397,8265,1,0,0,1
10571,8265,0,0,1,1
8265,10643,0,0,1,1
8265,11080,0,0,1,1
8265,11302,0,0,1,1
11305,8265,1,0,0,1
8265,11784,0,0,1,1
8265,11862,0,1,1,2
8265,12230,0,0,1,1
12259,8265,0,0,1,1
8265,12322,0,1,1,0
8265,12593,0,0,1,1
8265,12831,0,0,1,1
8265,13159,0,1,1,0
8265,13266,0,0,1,1
8265,13396,0,0,1,2
13543,8265,4,0,1,1
13648,8265,0,0,1,1
8265,13761,0,1,1,0
8265,13989,0,1,1,0
8265,14061,0,0,1,3
8265,14285,0,1,1,0
8265,14517,0,1,1,0
8265,14860,0,0,1,1
8265,15138,0,0,1,1
8265,15220,0,1,1,0
2699,8267,1,3,0,0
8267,8542,3,3,0,0
8267,9163,3,1,0,0
11843,8267,2,3,0,0
2350,8280,0,1,1,0
8280,6003,1,3,0,0
8280,6808,1,0,0,1
13318,8280,0,1,1,0
13970,8280,2,1,0,0
789,8281,1,1,0,0
4378,8281,0,1,1,0
3027,8283,1,0,0,1
1031,8286,1,0,0,3
7480,8286,0,0,1,3
8135,8286,0,0,1,3
8694,8286,0,0,3,3
31,8293,0,2,1,0
437,8293,1,2,0,0
740,8293,1,2,0,0
789,8293,1,2,0,0
822,8293,1,2,0,0
1973,8293,1,2,0,0
3592,8293,0,2,1,0
8293,3887,2,3,0,0
3933,8293,2,2,0,0
8293,4646,2,1,0,2
7337,8293,0,2,1,0
7549,8293,1,2,0,0
7889,8293,0,2,1,0
8293,8121,2,0,0,1
8135,8293,0,2,1,0
10952,8293,1,2,0,0
8293,11337,2,1,0,0
11459,8293,1,2,0,0
11818,8293,1,2,0,0
11843,8293,2,2,0,0
12672,8293,0,2,1,0
12956,8293,0,2,13,0
13111,8293,0,2,2,0
8293,13690,2,1,0,0
8293,14481,2,1,0,0
14622,8293,0,2,1,0
8293,15073,2,1,0,0
8294,5812,0,1,5,0
8299,584,0,1,1,0
621,8299,1,0,0,1
8299,789,0,1,1,0
1112,8299,0,0,1,1
1580,8299,0,0,1,1
8299,2986,0,0,1,1
8299,3519,0,10,1,2
8299,5147,0,2,1,0
8299,5452,0,0,1,3
8299,5659,0,1,1,0
8299,6776,0,0,1,1
8299,6888,0,1,1,0
8299,7433,0,0,1,1
8299,7753,0,1,1,0
8299,8119,0,0,1,1
9225,8299,0,0,2,1
8299,9350,0,0,1,1
8299,10270,0,0,1,1
10776,8299,1,0,0,1
8299,11006,0,0,1,1
8299,11328,0,1,1,0
8299,11331,0,0,1,1
8299,11391,0,0,1,1
8299,12625,0,1,1,0
8299,12874,0,1,1,0
8299,13391,0,0,1,1
8299,13817,0,1,1,0
8299,14061,0,0,1,3
5680,8305,2,0,0,1
8309,9531,1,1,1,0
1825,8314,1,1,0,0
2972,8314,0,1,1,0
6179,8314,0,1,1,0
8314,13036,1,0,0,1
1380,8316,1,1,1,0
7517,8329,0,1,1,0
8329,11266,1,1,0,0
8329,12989,1,2,0,0
13690,8329,1,1,0,0
8338,240,0,0,4,1
8338,584,0,1,4,0
621,8338,1,0,0,4
8338,822,0,1,4,0
8338,830,0,2,4,0
1112,8338,0,0,1,4
8338,2196,0,1,4,0
8338,2562,0,0,4,2
8338,2972,0,0,4,1
8338,2986,0,0,4,1
8338,3519,0,10,4,2
8338,3592,0,0,4,1
4047,8338,0,0,3,4
8338,4276,0,2,4,0
8338,4520,0,0,4,1
8338,5714,0,0,4,6
7242,8338,0,0,1,4
8338,7337,0,0,4,1
8338,7970,0,0,4,1
8338,9905,0,1,4,0
8338,10270,0,0,4,1
8338,10475,0,1,4,0
8338,10690,0,3,4,0
8338,11006,0,0,4,1
8338,11328,0,1,4,0
8338,11676,0,3,4,0
8338,11968,0,1,4,0
8338,12874,0,1,4,0
8338,13111,0,0,4,2
8338,13807,0,0,4,1
8338,13986,0,0,4,1
8338,14051,0,2,4,0
656,8339,4,1,0,0
8339,9619,1,1,0,0
14047,8339,0,1,1,0
656,8343,4,0,0,1
1566,8343,0,0,1,1
2069,8343,1,0,0,1
4548,8343,1,0,0,1
4889,8343,1,0,0,1
7480,8343,0,0,1,1
7731,8343,1,0,0,1
8135,8343,0,0,1,1
8694,8343,0,0,3,1
9682,8343,0,0,1,1
9888,8343,0,0,1,1
12984,8343,0,0,1,1
13317,8343,0,0,1,1
8343,13925,0,0,1,1
8347,584,0,1,1,0
621,8347,1,0,0,1
8347,822,0,1,1,0
8347,960,0,0,1,1
1928,8347,1,0,0,1
8347,2562,0,0,1,2
3203,8347,0,0,1,1
8347,3457,0,1,1,0
3577,8347,1,0,0,1
8347,4760,0,0,1,1
8347,4827,0,1,1,0
8347,4992,0,1,1,0
8347,5659,0,1,1,0
8347,8121,0,0,1,1
8347,10270,0,0,1,1
8347,10643,0,0,1,1
8347,10726,0,1,1,0
10776,8347,1,0,0,1
8347,11424,0,0,1,1
8347,11459,0,1,1,0
8347,11859,0,0,1,1
8347,11973,0,0,1,1
8347,12874,0,1,1,0
8347,13159,0,1,1,0
8347,13396,0,0,1,2
8347,14945,0,0,1,1
789,8349,1,0,0,1
52,8362,0,1,1,1
8362,121,1,1,1,0
621,8362,1,1,0,1
8362,2180,1,1,1,0
2196,8362,1,1,0,1
8362,2562,1,0,1,2
2878,8362,1,1,0,1
8362,3519,1,10,1,2
3802,8362,0,1,1,1
4596,8362,0,1,1,1
5014,8362,0,1,1,1
5452,8362,0,1,3,1
8362,6059,1,1,1,0
7242,8362,0,1,1,1
7753,8362,1,1,0,1
7845,8362,0,1,1,1
7859,8362,1,1,0,1
8362,7963,1,0,1,1
8362,8294,1,0,1,5
8362,8823,1,0,1,1
9225,8362,0,1,2,1
8362,9596,1,1,1,0
8362,9604,1,1,1,0
9853,8362,1,1,0,1
9905,8362,1,1,0,1
8362,10206,1,7,1,0
8362,10241,1,7,1,1
8362,10643,1,0,1,1
11006,8362,0,1,1,1
8362,11296,1,1,1,2
11328,8362,1,1,0,1
11337,8362,1,1,0,1
11459,8362,1,1,0,1
11642,8362,0,1,1,1
12701,8362,1,1,0,1
12874,8362,1,1,0,1
620,8365,0,1,1,0
1402,8365,0,1,1,0
8365,5966,1,0,0,1
6039,8365,0,1,1,0
6183,8365,0,1,1,0
8365,7585,1,1,0,0
8135,8365,0,1,1,0
8715,8365,1,1,0,0
10303,8365,1,1,0,0
2934,8367,1,1,0,0
8370,940,4,0,0,4
8370,2942,4,1,0,0
7549,8370,1,4,0,0
7970,8370,0,4,1,0
13807,8370,0,4,1,0
14285,8370,1,4,0,0
10952,8373,1,1,0,3
834,8392,0,1,1,0
8392,895,1,0,0,1
1380,8392,1,1,1,0
8392,1559,1,0,0,15
8392,2065,1,1,0,2
8392,2069,1,1,0,0
8392,2746,1,1,0,0
2972,8392,0,1,1,0
8392,4229,1,0,0,1
8392,4534,1,1,0,0
8392,4889,1,1,0,0
8392,5707,1,1,0,1
6451,8392,0,1,1,0
8392,7075,1,2,0,0
8392,8112,1,1,0,0
8135,8392,0,1,1,0
8392,8530,1,1,0,2
8694,8392,0,1,3,0
8392,8848,1,1,0,0
8392,8934,1,0,0,1
8392,9176,1,0,0,1
8392,10303,1,1,0,0
10776,8392,1,1,0,0
11750,8392,0,1,1,0
8392,12129,1,0,0,1
8392,12581,1,0,0,1
8392,13136,1,0,0,4
8392,14467,1,0,0,1
740,8399,1,0,0,1
3887,8399,3,0,0,1
5147,8399,2,0,0,1
7549,8399,1,0,0,1
13827,8399,1,0,0,1
5680,8400,2,0,0,1
8135,8400,0,0,1,1
8400,11093,0,0,1,1
8413,11709,3,1,0,0
8426,306,0,1,1,0
8426,1262,0,1,1,0
8426,1515,0,0,1,3
8426,1984,0,1,1,0
8426,2251,0,1,1,0
8426,3091,0,0,1,1
8426,3332,0,0,1,1
8426,3753,0,0,1,2
8426,4102,0,1,1,0
8426,4532,0,0,1,1
8426,5765,0,0,1,1
6183,8426,0,0,1,1
6527,8426,1,0,0,1
8426,6548,0,0,1,1
8426,7421,0,1,1,0
7731,8426,1,0,0,1
8426,8069,0,0,1,1
8426,8100,0,1,1,0
8426,8507,0,1,1,0
8426,8715,0,1,1,0
8426,8837,0,1,1,0
8426,9740,0,2,1,0
8426,10271,0,0,1,1
10944,8426,0,0,1,1
8426,11594,0,0,1,1
8426,11671,0,4,1,0
8426,11685,0,0,1,1
8426,11723,0,0,1,1
8426,12984,0,0,1,1
13317,8426,0,0,1,1
8426,13896,0,0,1,1
8426,14158,0,1,1,0
8426,14404,0,0,1,53
2633,8436,0,1,2,0
3887,8436,3,1,0,0
3887,8438,3,0,0,1
2972,8442,0,1,1,0
11843,8442,2,1,0,0
5866,8445,0,0,1,1
6183,8445,0,0,1,1
14708,8445,1,0,0,1
4269,8448,1,0,0,1
9241,8448,1,0,0,1
621,8465,1,2,0,0
1008,8465,0,2,1,0
1973,8465,1,2,0,0
8465,2349,2,0,0,1
4520,8465,0,2,1,0
5147,8465,2,2,0,0
5401,8465,0,2,1,0
5881,8465,1,2,0,0
7549,8465,1,2,0,0
7889,8465,0,2,1,0
8265,8465,0,2,1,0
8465,11296,2,1,0,2
11328,8465,1,2,0,0
11459,8465,1,2,0,0
4548,8469,1,0,0,1
5954,8469,0,0,1,1
6039,8469,0,0,1,1
6183,8469,0,0,1,1
7480,8469,0,0,1,1
8469,9858,0,1,1,0
